0.6702224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29868436,0.0,0.0,0.0,0.0,0.0
0.0,0.2229956,0.0,0.092986204,0.16382724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15862185,0.0,0.0,0.014566971,0.0,0.26607817,0.0
0.0,0.0,0.2728597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035141032,0.0,0.0,0.0,0.0,0.43878144,0.0,0.0,0.3289269
0.0,0.09298621,0.0,0.18045421,0.0,0.0,0.0,0.0,0.0,0.0,0.25911,0.1172478,0.0,0.0,0.18952176,0.0,0.0,0.0,0.0,0.25682506,0.0
0.0,0.16382724,0.0,0.0,0.19890575,0.0,0.0,0.0,0.0,0.0,0.0,0.26241425,0.0,0.08155993,0.15753776,0.0,0.21394196,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.99702233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016406396,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.89748675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10251333,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4174459,0.0,0.0,0.51102424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06261901
0.0,0.0,0.0,0.25911,0.0,0.0,0.0,0.0,0.0,0.0,0.39933106,0.0,0.0,0.0,0.0,0.0,0.0,0.011489602,0.0,0.059936687,0.10567854
0.0,0.0,0.0,0.1172478,0.26241425,0.0,0.0,0.0,0.0,0.0,0.0,0.24353187,0.0,0.0,0.26222056,0.0,0.0,0.0,0.0,0.014477009,0.0
0.0,0.0,0.035141032,0.0,0.0,0.0,0.0,0.0,0.0,0.5110242,0.0,0.0,0.40912908,0.0,0.0,0.048609648,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.08155993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31943712,0.0,0.0,0.0,0.0,0.0,0.41824606,0.0
0.0,0.15862185,0.0,0.18952176,0.15753776,0.0,0.0,0.0,0.0,0.0,0.0,0.26222056,0.0,0.0,0.17152163,0.0,0.18177393,0.0,0.0,0.0,0.0
0.29868436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048609648,0.0,0.0,0.5497963,0.0,0.0,0.0,0.0,0.10140465
0.0,0.0,0.0,0.0,0.21394196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18177392,0.0,0.2965777,0.20523226,0.0,0.0,0.0
0.0,0.014566971,0.43878144,0.0,0.0,0.0016406396,0.0,0.0,0.0,0.0,0.011489602,0.0,0.0,0.0,0.0,0.0,0.20523226,0.30266708,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.10251333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89748675,0.0,0.0
0.0,0.2660782,0.0,0.25682506,0.0,0.0,0.0,0.0,0.0,0.0,0.059936687,0.01447701,0.0,0.41824606,0.0,0.0,0.0,0.0,0.0,0.16772184,0.0
0.0,0.0,0.3289269,0.0,0.0,0.0,0.0,0.0,0.0,0.06261901,0.10567855,0.0,0.0,0.0,0.0,0.10140466,0.0,0.0,0.0,0.0,0.37168345
