0.0,0.8255096939727958,0.7446543325547599,0.5425894823845568,0.38705464610624163,0.0,0.36062615059436165,0.18766610640461973,0.0,0.0,0.0,0.12192074400415583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8255096939727958,0.0,0.9393608212862526,0.6913512647450273,0.2756597944918964,0.0,0.5183696832890126,0.3017659652417523,0.0,0.0,0.0,0.3554239136937808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7446543325547599,0.9393608212862526,0.0,0.8789626964491664,0.15274566910671045,0.0,0.336796574268367,0.1746818728907371,0.0,0.0,0.0,0.3983116820370868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5425894823845568,0.6913512647450273,0.8789626964491664,0.0,0.0,0.2168464903767794,0.14153404246638482,0.0,0.0,0.0,0.0,0.33894608369675006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.38705464610624163,0.2756597944918964,0.15274566910671045,0.0,0.0,0.0,0.5102650317277034,0.4180722659429376,0.13948116097752336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.2168464903767794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13712743906418287,0.0,0.0,0.14799428839612483,0.0,0.0,0.0,0.0,0.0,0.0
0.36062615059436165,0.5183696832890126,0.336796574268367,0.14153404246638482,0.5102650317277034,0.0,0.0,0.9199084043255269,0.29041638505894213,0.26497418659489586,0.0,0.2085519109764153,0.0,0.0,0.0,0.0,0.1595319038976142,0.0,0.0,0.0,0.0
0.18766610640461973,0.3017659652417523,0.1746818728907371,0.0,0.4180722659429376,0.0,0.9199084043255269,0.0,0.5005909451167011,0.46249451652861207,0.0,0.14370431637725192,0.0,0.0,0.0,0.0,0.2345508967856025,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.13948116097752336,0.0,0.29041638505894213,0.5005909451167011,0.0,0.7375132248220929,0.4144588092364074,0.0,0.0,0.0,0.0,0.0,0.16206157055625614,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.26497418659489586,0.46249451652861207,0.7375132248220929,0.0,0.11906471572805032,0.0,0.0,0.10279948940990084,0.0,0.0,0.5066642331425822,0.14778199628402378,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4144588092364074,0.11906471572805032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12192074400415583,0.3554239136937808,0.3983116820370868,0.33894608369675006,0.0,0.13712743906418287,0.2085519109764153,0.14370431637725192,0.0,0.0,0.0,0.0,0.21926959245269093,0.5083347920956935,0.0,0.0,0.1783588787987439,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21926959245269093,0.0,0.3194989721913708,0.5404616891514102,0.1648258986694644,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10279948940990084,0.0,0.5083347920956935,0.3194989721913708,0.0,0.0,0.0,0.5770733876304267,0.43373142773485496,0.2245028235551864,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.14799428839612483,0.0,0.0,0.0,0.0,0.0,0.0,0.5404616891514102,0.0,0.0,0.23434172216668292,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1648258986694644,0.0,0.23434172216668292,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.1595319038976142,0.2345508967856025,0.16206157055625614,0.5066642331425822,0.0,0.1783588787987439,0.0,0.5770733876304267,0.0,0.0,0.0,0.6225248965887007,0.17125142956421513,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14778199628402378,0.0,0.0,0.0,0.43373142773485496,0.0,0.0,0.6225248965887007,0.0,0.6289551116764565,0.2366705530886133,0.14571294471072832
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2245028235551864,0.0,0.0,0.17125142956421513,0.6289551116764565,0.0,0.7631369003420331,0.6066518887913301
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2366705530886133,0.7631369003420331,0.0,0.9636961605919596
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14571294471072832,0.6066518887913301,0.9636961605919596,0.0
